Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-23T10:51:11Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-23T16:56:03Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0016-0857-4066-9868-1968-32,CPC-Hth-8zkX4g5,2025-03-23T22:56:46Z,00:0D:3A:FE:1F:C9,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-24T05:00:36Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-24T11:04:41Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-24T23:09:34Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-25T05:11:39Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-25T11:15:18Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0017-3457-6722-7001-0967-97,CPC-Hth-8zkX4g5,2025-03-25T17:17:24Z,00:0D:3A:6E:B2:CD,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0002-9768-7960-6240-9214-32,CPC-Hth-8zkX4g5,2025-03-25T23:21:18Z,00:22:48:BA:EB:45,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,,,CPC-Hth-8zkX4g5,2025-03-26T05:24:04Z,,
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0003-9554-7956-3282-8923-76,CPC-Hth-8zkX4g5,2025-03-26T11:26:34Z,00:22:48:B8:4B:EF,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0004-3721-2246-7160-9672-78,CPC-Hth-8zkX4g5,2025-03-26T17:29:57Z,00:0D:3A:06:D1:B7,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-8zkX4g5,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0013-6434-2713-4870-1457-08,CPC-Hth-8zkX4g5,2025-03-26T23:32:21Z,00:22:48:B4:BC:E2,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19044,0000-0012-9006-1331-3394-1339-06,CPC-Hth-ixxdIyB,2025-01-25T03:40:46Z,00:0D:3A:C2:FF:7A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19044,0000-0007-9201-7728-1956-5316-51,CPC-Hth-ixxdIyB,2025-01-25T09:44:16Z,00:0D:3A:FE:F1:23,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19044,0000-0007-9381-8654-0062-5579-86,CPC-Hth-ixxdIyB,2025-01-25T15:44:38Z,00:0D:3A:C2:B3:5F,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19044,0000-0014-8310-9635-8116-0830-14,CPC-Hth-ixxdIyB,2025-01-25T21:49:29Z,00:22:48:B6:07:C7,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,CPC-Hth-ixxdIyB,Desktop,,Microsoft Windows 11 Enterprise 10.0.26100,0000-0005-4956-6922-2074-2407-59,CPC-Hth-ixxdIyB,2025-01-26T04:29:12Z,00:22:48:78:2E:8A,"AMD EPYC 7763 64-Core Processor                "
